,created_at,favorite_count,full_text,location,quote_count,reply_count,retweet_count,username,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_akhir,polarity_score,polarity
1872,2025-02-23 13:51:39+00:00,0,@AntoniusCDN @jokowi @UGMYogyakarta @03__nakula @__AnakKolong @ahmad_bellamy @Anak__Ogi @Ary_PrasKe2 @barengwarga @ch_chotimah2 @DS_yantie @CakKhum @seruanhl Ceritanya anakku juga fresh graduate dg predikat cumlaude pengennya #KaburAjaDulu msh gw larang ... tapi di konoha terlalu bnyk ordal... mdh2an dpt jln yg terbaik. Misal bangun usaha sendiri .... spt buka warung minuman hrrbal hangat dn jajanan ..sptnya cocok kta di kota batu..,,0,0,0,gimoshore,nakula AnakKolong bellamy Ogi PrasKe  chotimah yantie   Ceritanya anakku juga fresh graduate dg predikat cumlaude pengennya  msh gw larang  tapi di konoha terlalu bnyk ordal mdhan dpt jln yg terbaik Misal bangun usaha sendiri  spt buka warung minuman hrrbal hangat dn jajanan sptnya cocok kta di kota batu,nakula anakkolong bellamy ogi praske  chotimah yantie   ceritanya anakku juga fresh graduate dg predikat cumlaude pengennya  msh gw larang  tapi di konoha terlalu bnyk ordal mdhan dpt jln yg terbaik misal bangun usaha sendiri  spt buka warung minuman hrrbal hangat dn jajanan sptnya cocok kta di kota batu,nakula anakkolong bellamy ogi praske chotimah yantie ceritanya anakku juga fresh graduate dg predikat cumlaude pengennya masih saya larang tapi di konoha terlalu banyak ordal mdhan dapat jalan yang terbaik misal bangun usaha sendiri seperti buka warung minuman hrrbal hangat dn jajanan sptnya cocok kta di kota batu,"['nakula', 'anakkolong', 'bellamy', 'ogi', 'praske', 'chotimah', 'yantie', 'ceritanya', 'anakku', 'juga', 'fresh', 'graduate', 'dg', 'predikat', 'cumlaude', 'pengennya', 'masih', 'saya', 'larang', 'tapi', 'di', 'konoha', 'terlalu', 'banyak', 'ordal', 'mdhan', 'dapat', 'jalan', 'yang', 'terbaik', 'misal', 'bangun', 'usaha', 'sendiri', 'seperti', 'buka', 'warung', 'minuman', 'hrrbal', 'hangat', 'dn', 'jajanan', 'sptnya', 'cocok', 'kta', 'di', 'kota', 'batu']","['nakula', 'anakkolong', 'bellamy', 'ogi', 'praske', 'chotimah', 'yantie', 'ceritanya', 'anakku', 'fresh', 'graduate', 'dg', 'predikat', 'cumlaude', 'pengennya', 'larang', 'konoha', 'ordal', 'mdhan', 'jalan', 'terbaik', 'bangun', 'usaha', 'buka', 'warung', 'minuman', 'hrrbal', 'hangat', 'dn', 'jajanan', 'sptnya', 'cocok', 'kta', 'kota', 'batu']",nakula anakkolong bellamy ogi praske chotimah yantie ceritanya anakku fresh graduate dg predikat cumlaude pengennya larang konoha ordal mdhan jalan terbaik bangun usaha buka warung minuman hrrbal hangat dn jajanan sptnya cocok kta kota batu,0,positive
1873,2025-02-23 13:50:19+00:00,0,@BennyHarmanID btw nama tengah Anda jadi hestek lho Pak: #KaburAjaDulu,,0,0,0,brandnewswiftie,btw nama tengah Anda jadi hestek lho Pak,btw nama tengah anda jadi hestek lho pak,ngomong-ngomong nama tengah anda jadi hestek lho pak,"['ngomong-ngomong', 'nama', 'tengah', 'anda', 'jadi', 'hestek', 'lho', 'pak']","['ngomong-ngomong', 'nama', 'hestek', 'lho']",ngomong-ngomong nama hestek lho,0,positive
1874,2025-02-23 13:50:13+00:00,0,makanya kita #KaburAjaDulu. Merantau lah perbanyak diaspora Indonesia,,0,0,0,alesabela,makanya kita  Merantau lah perbanyak diaspora Indonesia,makanya kita  merantau lah perbanyak diaspora indonesia,makanya kita merantau lah perbanyak diaspora indonesia,"['makanya', 'kita', 'merantau', 'lah', 'perbanyak', 'diaspora', 'indonesia']","['merantau', 'perbanyak', 'diaspora', 'indonesia']",merantau perbanyak diaspora indonesia,0,positive
1875,2025-02-23 13:48:54+00:00,4,@MorphoMenelausX @hananoyuri Gw yg swasta gaji 2 digit saja msh pengin kabur keluar negeri... #KaburAjaDulu,,0,1,0,AbanggSayur,Gw yg swasta gaji  digit saja msh pengin kabur keluar negeri,gw yg swasta gaji  digit saja msh pengin kabur keluar negeri,saya yang swasta gaji digit saja masih pengin kabur keluar negeri,"['saya', 'yang', 'swasta', 'gaji', 'digit', 'saja', 'masih', 'pengin', 'kabur', 'keluar', 'negeri']","['swasta', 'gaji', 'digit', 'pengin', 'kabur', 'negeri']",swasta gaji digit pengin kabur negeri,-2,negative
1876,2025-02-23 13:48:37+00:00,0,Udah didukung #KaburAjaDulu sama Jepang :3,Indonesia Raya.,0,0,0,phayoes,Udah didukung  sama Jepang,udah didukung  sama jepang,sudah didukung sama jepang,"['sudah', 'didukung', 'sama', 'jepang']","['didukung', 'jepang']",didukung jepang,0,positive
1877,2025-02-23 13:45:54+00:00,0,pengen fluent english biar bisa #KaburAjaDulu,,0,0,0,starlight____s,pengen fluent english biar bisa,pengen fluent english biar bisa,pengen fluent english biar bisa,"['pengen', 'fluent', 'english', 'biar', 'bisa']","['pengen', 'fluent', 'english', 'biar']",pengen fluent english biar,-1,negative
1878,2025-02-23 13:45:27+00:00,0,Met malam senin bestieee sini joki pinjol yang masih ada rawatan apk minimal 2 ga pernah di tolak terus belum pernah galbay aku masih open joki pinjol nya langsung dm/ tele ke https://t.co/8a0snFr7zn #ZonaUang #pinpri #galbaypinjol #KaburAjaDulu #IndonesiaGelap #LISA,Tidak open pinpri! ,0,0,0,penjwuaL,Met malam senin bestieee sini joki pinjol yang masih ada rawatan apk minimal  ga pernah di tolak terus belum pernah galbay aku masih open joki pinjol nya langsung dm tele ke,met malam senin bestieee sini joki pinjol yang masih ada rawatan apk minimal  ga pernah di tolak terus belum pernah galbay aku masih open joki pinjol nya langsung dm tele ke,met malam senin bestieee sini joki pinjol yang masih ada rawatan apk minimal ga pernah di tolak terus belum pernah galbay aku masih open joki pinjol nya langsung dm tele ke,"['met', 'malam', 'senin', 'bestieee', 'sini', 'joki', 'pinjol', 'yang', 'masih', 'ada', 'rawatan', 'apk', 'minimal', 'ga', 'pernah', 'di', 'tolak', 'terus', 'belum', 'pernah', 'galbay', 'aku', 'masih', 'open', 'joki', 'pinjol', 'nya', 'langsung', 'dm', 'tele', 'ke']","['met', 'malam', 'senin', 'bestieee', 'joki', 'pinjol', 'rawatan', 'apk', 'minimal', 'tolak', 'galbay', 'open', 'joki', 'pinjol', 'langsung', 'dm', 'tele']",met malam senin bestieee joki pinjol rawatan apk minimal tolak galbay open joki pinjol langsung dm tele,-8,negative
1879,2025-02-23 13:43:53+00:00,0,Bakekok #KaburAjaDulu,,0,0,0,Rudikeju,Bakekok,bakekok,bakekok,['bakekok'],['bakekok'],bakekok,0,positive
1880,2025-02-23 13:41:49+00:00,2,@ourlastrainyday @tanyakanrl Yaah otaknya jg hampir sama kyak dia. FYI dia ngusir orang2 yg naikin tagar #KaburAjaDulu,,0,1,0,gunlaksana85,Yaah otaknya jg hampir sama kyak dia FYI dia ngusir orang yg naikin tagar,yaah otaknya jg hampir sama kyak dia fyi dia ngusir orang yg naikin tagar,yaah otaknya juga hampir sama kyak dia sebagai informasi dia ngusir orang yang naikin tagar,"['yaah', 'otaknya', 'juga', 'hampir', 'sama', 'kyak', 'dia', 'sebagai', 'informasi', 'dia', 'ngusir', 'orang', 'yang', 'naikin', 'tagar']","['yaah', 'otaknya', 'kyak', 'informasi', 'ngusir', 'orang', 'naikin', 'tagar']",yaah otaknya kyak informasi ngusir orang naikin tagar,-6,negative
1881,2025-02-23 13:41:32+00:00,1,Kita lawan kegelapan dengan secerca harapan untuk masa depan.. Apalagi terhadap mereka yang menggunakan SARA untuk meraih kekuasaan... #indonesiagelap #vibesmarx #kaburajadulu https://t.co/o7o3voqqNk,,0,0,0,GanjarR1sme,Kita lawan kegelapan dengan secerca harapan untuk masa depan Apalagi terhadap mereka yang menggunakan SARA untuk meraih kekuasaan,kita lawan kegelapan dengan secerca harapan untuk masa depan apalagi terhadap mereka yang menggunakan sara untuk meraih kekuasaan,kita lawan kegelapan dengan secerca harapan untuk masa depan apalagi terhadap mereka yang menggunakan sara untuk meraih kekuasaan,"['kita', 'lawan', 'kegelapan', 'dengan', 'secerca', 'harapan', 'untuk', 'masa', 'depan', 'apalagi', 'terhadap', 'mereka', 'yang', 'menggunakan', 'sara', 'untuk', 'meraih', 'kekuasaan']","['lawan', 'kegelapan', 'secerca', 'harapan', 'sara', 'meraih', 'kekuasaan']",lawan kegelapan secerca harapan sara meraih kekuasaan,-6,negative
1882,2025-02-23 13:41:25+00:00,0,@vianziro @p0congg @MorphoMenelausX @_BimbingCBN Gampangnya klo lu ga merasa dpt hak lu dgn jd asn ya bisa dipertimbangkan #kaburajadulu nya klo merasa wow wow berlebihan ya siap2 aja coba nanti di akhirat ada yg nanyain pertanggungjawaban lu sbg asn yg menikmati uang2 itu hehe,,0,0,0,meowiiin,BimbingCBN Gampangnya klo lu ga merasa dpt hak lu dgn jd asn ya bisa dipertimbangkan  nya klo merasa wow wow berlebihan ya siap aja coba nanti di akhirat ada yg nanyain pertanggungjawaban lu sbg asn yg menikmati uang itu hehe,bimbingcbn gampangnya klo lu ga merasa dpt hak lu dgn jd asn ya bisa dipertimbangkan  nya klo merasa wow wow berlebihan ya siap aja coba nanti di akhirat ada yg nanyain pertanggungjawaban lu sbg asn yg menikmati uang itu hehe,bimbingcbn gampangnya kalau kamu ga merasa dapat hak kamu dengan jadi asn iya bisa dipertimbangkan nya kalau merasa wow wow berlebihan iya siap saja coba nanti di akhirat ada yang nanyain pertanggungjawaban kamu sbg asn yang menikmati uang itu he,"['bimbingcbn', 'gampangnya', 'kalau', 'kamu', 'ga', 'merasa', 'dapat', 'hak', 'kamu', 'dengan', 'jadi', 'asn', 'iya', 'bisa', 'dipertimbangkan', 'nya', 'kalau', 'merasa', 'wow', 'wow', 'berlebihan', 'iya', 'siap', 'saja', 'coba', 'nanti', 'di', 'akhirat', 'ada', 'yang', 'nanyain', 'pertanggungjawaban', 'kamu', 'sbg', 'asn', 'yang', 'menikmati', 'uang', 'itu', 'he']","['bimbingcbn', 'gampangnya', 'hak', 'asn', 'dipertimbangkan', 'wow', 'wow', 'coba', 'akhirat', 'nanyain', 'pertanggungjawaban', 'sbg', 'asn', 'menikmati', 'uang']",bimbingcbn gampangnya hak asn dipertimbangkan wow wow coba akhirat nanyain pertanggungjawaban sbg asn menikmati uang,-2,negative
1883,2025-02-23 13:41:23+00:00,0,@kegblgnunfaedh Sangat luar biasa UAH cocok jadi menteri agama bukan mantan ketum @makobanser yg #KaburAjaDulu .,,0,0,0,pamswakarsa_,Sangat luar biasa UAH cocok jadi menteri agama bukan mantan ketum  yg,sangat luar biasa uah cocok jadi menteri agama bukan mantan ketum  yg,sangat luar biasa uah cocok jadi menteri agama bukan mantan ketum yang,"['sangat', 'luar', 'biasa', 'uah', 'cocok', 'jadi', 'menteri', 'agama', 'bukan', 'mantan', 'ketum', 'yang']","['uah', 'cocok', 'menteri', 'agama', 'mantan', 'ketum']",uah cocok menteri agama mantan ketum,-5,negative
1884,2025-02-23 13:40:28+00:00,33,https://t.co/HhNcABQsaK https://t.co/Fpru2RVZoG https://t.co/BHPOEj9YSV https://t.co/drB512b02f https://t.co/IYHyMTyqjK Malming Sukatani #KaburAjaDulu #SegarBerkonten #Bisadipegang https://t.co/iyIj29eWvB,,0,4,2,meiditass,Malming Sukatani,malming sukatani,malming sukatani,"['malming', 'sukatani']","['malming', 'sukatani']",malming sukatani,0,positive
1885,2025-02-23 13:40:20+00:00,2,Tadi ngobrol sama bapak taksi online saya kalau masih muda juga mau ikut yg lagi rame itu #kaburajadulu tapi kan saya udah tua ,,0,0,0,seizedday__,Tadi ngobrol sama bapak taksi online saya kalau masih muda juga mau ikut yg lagi rame itu  tapi kan saya udah tua,tadi ngobrol sama bapak taksi online saya kalau masih muda juga mau ikut yg lagi rame itu  tapi kan saya udah tua,tadi ngobrol sama bapak taksi online saya kalau masih muda juga mau ikut yang lagi ramai itu tapi kan saya sudah tua,"['tadi', 'ngobrol', 'sama', 'bapak', 'taksi', 'online', 'saya', 'kalau', 'masih', 'muda', 'juga', 'mau', 'ikut', 'yang', 'lagi', 'ramai', 'itu', 'tapi', 'kan', 'saya', 'sudah', 'tua']","['ngobrol', 'taksi', 'online', 'muda', 'ramai', 'tua']",ngobrol taksi online muda ramai tua,-7,negative
1886,2025-02-23 13:38:18+00:00,2,#KaburAjaDulu #JiwasrayaGelap #LariMalam https://t.co/Nze8JfuOg4 Wow setelah 7thn 'melindungi' nasabah akhirnya @ojkindonesia mengeluarkan CIU cakep memang permainan. @ojkindonesia @Jiwasraya CC: @prabowo @riekediahp,,1,0,1,HsbDavid85329,Wow setelah thn melindungi nasabah akhirnya  mengeluarkan CIU cakep memang permainan   CC,wow setelah thn melindungi nasabah akhirnya  mengeluarkan ciu cakep memang permainan   cc,wow setelah tahun melindungi nasabah akhirnya mengeluarkan ciu cakep memang permainan cc,"['wow', 'setelah', 'tahun', 'melindungi', 'nasabah', 'akhirnya', 'mengeluarkan', 'ciu', 'cakep', 'memang', 'permainan', 'cc']","['wow', 'melindungi', 'nasabah', 'mengeluarkan', 'ciu', 'cakep', 'permainan', 'cc']",wow melindungi nasabah mengeluarkan ciu cakep permainan cc,8,positive
1887,2025-02-23 13:37:42+00:00,173,#KaburAjaDulu before it was trendy. Dikatain pergi aja gausah pulang lg hihi gak ya https://t.co/ZuJmBgcmpR,,3,2,51,ecommurz,before it was trendy Dikatain pergi aja gausah pulang lg hihi gak ya,before it was trendy dikatain pergi aja gausah pulang lg hihi gak ya,before it was trendy dikatain pergi saja gausah pulang lagi hihi gak iya,"['before', 'it', 'was', 'trendy', 'dikatain', 'pergi', 'saja', 'gausah', 'pulang', 'lagi', 'hihi', 'gak', 'iya']","['trendy', 'dikatain', 'pergi', 'gausah', 'pulang', 'hihi']",trendy dikatain pergi gausah pulang hihi,-9,negative
1888,2025-02-23 13:35:41+00:00,11,@goraici Saya rasa begitu aku tambahin ormas2 besar juga sdh anteng dpt tambang mahasiswa juga dibuat banyak jalur mandiri ga bisa diandalkan intelektualitasnya gen Z malas kbykn main tiktok danantara akan jd berhala baru yg pinter kritis #KaburAjaDulu sisanya bingung nutupin kbtuhan,,0,0,1,ngecace,Saya rasa begitu aku tambahin ormas besar juga sdh anteng dpt tambang mahasiswa juga dibuat banyak jalur mandiri ga bisa diandalkan intelektualitasnya gen Z malas kbykn main tiktok danantara akan jd berhala baru yg pinter kritis  sisanya bingung nutupin kbtuhan,saya rasa begitu aku tambahin ormas besar juga sdh anteng dpt tambang mahasiswa juga dibuat banyak jalur mandiri ga bisa diandalkan intelektualitasnya gen z malas kbykn main tiktok danantara akan jd berhala baru yg pinter kritis  sisanya bingung nutupin kbtuhan,saya rasa begitu aku tambahin ormas besar juga sdh anteng dapat tambang mahasiswa juga dibuat banyak jalur mandiri ga bisa diandalkan intelektualitasnya gen z malas kbykn main tiktok danantara akan jadi berhala baru yang pinter kritis sisanya bingung menutupi kbtuhan,"['saya', 'rasa', 'begitu', 'aku', 'tambahin', 'ormas', 'besar', 'juga', 'sdh', 'anteng', 'dapat', 'tambang', 'mahasiswa', 'juga', 'dibuat', 'banyak', 'jalur', 'mandiri', 'ga', 'bisa', 'diandalkan', 'intelektualitasnya', 'gen', 'z', 'malas', 'kbykn', 'main', 'tiktok', 'danantara', 'akan', 'jadi', 'berhala', 'baru', 'yang', 'pinter', 'kritis', 'sisanya', 'bingung', 'menutupi', 'kbtuhan']","['tambahin', 'ormas', 'sdh', 'anteng', 'tambang', 'mahasiswa', 'jalur', 'mandiri', 'diandalkan', 'intelektualitasnya', 'gen', 'z', 'malas', 'kbykn', 'main', 'tiktok', 'danantara', 'berhala', 'pinter', 'kritis', 'sisanya', 'bingung', 'menutupi', 'kbtuhan']",tambahin ormas sdh anteng tambang mahasiswa jalur mandiri diandalkan intelektualitasnya gen z malas kbykn main tiktok danantara berhala pinter kritis sisanya bingung menutupi kbtuhan,-12,negative
1889,2025-02-23 13:34:39+00:00,0,@getoyzf Belakangan kencang tagar #KaburAjaDulu dan Jepang salah satu rekomendasi untuk kerja di LN tapi kayaknya buat perempuan pertimbangannya jauh lebih banyak (masalah keamanan) karena kultur misoginis masih cukup tinggi :'(,,0,1,0,justezx,Belakangan kencang tagar  dan Jepang salah satu rekomendasi untuk kerja di LN tapi kayaknya buat perempuan pertimbangannya jauh lebih banyak masalah keamanan karena kultur misoginis masih cukup tinggi,belakangan kencang tagar  dan jepang salah satu rekomendasi untuk kerja di ln tapi kayaknya buat perempuan pertimbangannya jauh lebih banyak masalah keamanan karena kultur misoginis masih cukup tinggi,belakangan kencang tagar dan jepang salah satu rekomendasi untuk kerja di ln tapi kayaknya buat perempuan pertimbangannya jauh lebih banyak masalah keamanan karena kultur misoginis masih cukup tinggi,"['belakangan', 'kencang', 'tagar', 'dan', 'jepang', 'salah', 'satu', 'rekomendasi', 'untuk', 'kerja', 'di', 'ln', 'tapi', 'kayaknya', 'buat', 'perempuan', 'pertimbangannya', 'jauh', 'lebih', 'banyak', 'masalah', 'keamanan', 'karena', 'kultur', 'misoginis', 'masih', 'cukup', 'tinggi']","['kencang', 'tagar', 'jepang', 'salah', 'rekomendasi', 'kerja', 'ln', 'kayaknya', 'perempuan', 'pertimbangannya', 'keamanan', 'kultur', 'misoginis']",kencang tagar jepang salah rekomendasi kerja ln kayaknya perempuan pertimbangannya keamanan kultur misoginis,-8,negative
1890,2025-02-23 13:33:51+00:00,0,@calomagang Kl pernah ke LN jadi tercerahkan bagaimana seharusnya sebuah negara dikelola. Atau dlm kasus kereta ini mengutip pak @aniesbaswedan negara tidak boleh berbisnis dengan rakyatnya. Makanya kalo bisa #KaburAjaDulu,"Purwokerto Selatan, Indonesia",0,3,0,MH_Pwt,Kl pernah ke LN jadi tercerahkan bagaimana seharusnya sebuah negara dikelola Atau dlm kasus kereta ini mengutip pak  negara tidak boleh berbisnis dengan rakyatnya Makanya kalo bisa,kl pernah ke ln jadi tercerahkan bagaimana seharusnya sebuah negara dikelola atau dlm kasus kereta ini mengutip pak  negara tidak boleh berbisnis dengan rakyatnya makanya kalo bisa,kalau pernah ke ln jadi tercerahkan bagaimana seharusnya sebuah negara dikelola atau dlm kasus kereta ini mengutip pak negara tidak boleh berbisnis dengan rakyatnya makanya kalau bisa,"['kalau', 'pernah', 'ke', 'ln', 'jadi', 'tercerahkan', 'bagaimana', 'seharusnya', 'sebuah', 'negara', 'dikelola', 'atau', 'dlm', 'kasus', 'kereta', 'ini', 'mengutip', 'pak', 'negara', 'tidak', 'boleh', 'berbisnis', 'dengan', 'rakyatnya', 'makanya', 'kalau', 'bisa']","['ln', 'tercerahkan', 'negara', 'dikelola', 'dlm', 'kereta', 'mengutip', 'negara', 'berbisnis', 'rakyatnya']",ln tercerahkan negara dikelola dlm kereta mengutip negara berbisnis rakyatnya,-4,negative
1891,2025-02-23 13:32:05+00:00,0,#KaburAjaDulu jd trend. Jgn kabur ke arab ygy susah adaptasi,"DKI Jakarta, Indonesia",0,0,0,fbrnastri,jd trend Jgn kabur ke arab ygy susah adaptasi,jd trend jgn kabur ke arab ygy susah adaptasi,jadi trend jangan kabur ke arab ygy susah adaptasi,"['jadi', 'trend', 'jangan', 'kabur', 'ke', 'arab', 'ygy', 'susah', 'adaptasi']","['trend', 'kabur', 'arab', 'ygy', 'susah', 'adaptasi']",trend kabur arab ygy susah adaptasi,-3,negative
1892,2025-02-23 13:29:25+00:00,0,Nih yang mau faham tonton sampe beres #indonesigelap #kaburajadulu #1ramadhan #sidangisbat #retretkepaladaerah #intruksimega #pdip https://t.co/GRLklNhAKL,Indonesia,0,0,0,cisse217,Nih yang mau faham tonton sampe beres,nih yang mau faham tonton sampe beres,ini yang mau faham tonton sampai beres,"['ini', 'yang', 'mau', 'faham', 'tonton', 'sampai', 'beres']","['faham', 'tonton', 'beres']",faham tonton beres,-4,negative
1893,2025-02-23 13:23:21+00:00,0,@fallinlightblue Hi kak iyasih I understand that perspective. Cuma tetep aja tersirat bahwa kalau mau keluar negeri cobalah tetap bawa indonesia nya padahal kan hashtag #KaburAjaDulu itu sebenernya bentuk kekecewaan kita thdp negara jadi kalo udah kecewa pasti udah males duluan ga sih?,,0,1,0,agadigibaga,Hi kak iyasih I understand that perspective Cuma tetep aja tersirat bahwa kalau mau keluar negeri cobalah tetap bawa indonesia nya padahal kan hashtag  itu sebenernya bentuk kekecewaan kita thdp negara jadi kalo udah kecewa pasti udah males duluan ga sih,hi kak iyasih i understand that perspective cuma tetep aja tersirat bahwa kalau mau keluar negeri cobalah tetap bawa indonesia nya padahal kan hashtag  itu sebenernya bentuk kekecewaan kita thdp negara jadi kalo udah kecewa pasti udah males duluan ga sih,hai kak iyasih i understand that perspective cuma tetep saja tersirat bahwa kalau mau keluar negeri cobalah tetap bawa indonesia nya padahal kan hashtag itu sebenernya bentuk kekecewaan kita thdp negara jadi kalau sudah kecewa pasti sudah males duluan ga sih,"['hai', 'kak', 'iyasih', 'i', 'understand', 'that', 'perspective', 'cuma', 'tetep', 'saja', 'tersirat', 'bahwa', 'kalau', 'mau', 'keluar', 'negeri', 'cobalah', 'tetap', 'bawa', 'indonesia', 'nya', 'padahal', 'kan', 'hashtag', 'itu', 'sebenernya', 'bentuk', 'kekecewaan', 'kita', 'thdp', 'negara', 'jadi', 'kalau', 'sudah', 'kecewa', 'pasti', 'sudah', 'males', 'duluan', 'ga', 'sih']","['hai', 'kak', 'iyasih', 'understand', 'perspective', 'tetep', 'tersirat', 'negeri', 'cobalah', 'bawa', 'indonesia', 'hashtag', 'sebenernya', 'bentuk', 'kekecewaan', 'thdp', 'negara', 'kecewa', 'males', 'duluan']",hai kak iyasih understand perspective tetep tersirat negeri cobalah bawa indonesia hashtag sebenernya bentuk kekecewaan thdp negara kecewa males duluan,-4,negative
1894,2025-02-23 13:19:15+00:00,305,@kegblgnunfaedh Sikon menuju kebangkrutan total untang gagal bayar saham hancur tumbal keserakahan @jokowi. Pendapatan 696 37 Miliar Utang 50 72 Triliun. #KaburAjaDulu https://t.co/fpP6bPwtid,"Kota Surabaya, Jawa Timur",3,16,78,Singojoyo19,Sikon menuju kebangkrutan total untang gagal bayar saham hancur tumbal keserakahan  Pendapatan   Miliar Utang   Triliun,sikon menuju kebangkrutan total untang gagal bayar saham hancur tumbal keserakahan  pendapatan   miliar utang   triliun,situasi dan kondisi menuju kebangkrutan total untang gagal bayar saham hancur tumbal keserakahan pendapatan miliar utang triliun,"['situasi', 'dan', 'kondisi', 'menuju', 'kebangkrutan', 'total', 'untang', 'gagal', 'bayar', 'saham', 'hancur', 'tumbal', 'keserakahan', 'pendapatan', 'miliar', 'utang', 'triliun']","['situasi', 'kondisi', 'kebangkrutan', 'total', 'untang', 'gagal', 'bayar', 'saham', 'hancur', 'tumbal', 'keserakahan', 'pendapatan', 'miliar', 'utang', 'triliun']",situasi kondisi kebangkrutan total untang gagal bayar saham hancur tumbal keserakahan pendapatan miliar utang triliun,-11,negative
1895,2025-02-23 13:16:56+00:00,0,Udah terlanjur #KaburAjaDulu,,1,0,0,renzzwin,Udah terlanjur,udah terlanjur,sudah terlanjur,"['sudah', 'terlanjur']",['terlanjur'],terlanjur,-2,negative
1896,2025-02-23 13:13:28+00:00,39,Pemerintah Jepang menawarkan intensif sekitar Rp 500 juta bagi siapa saja yang mau tinggal/menetap di Jepang. #KaburAjaDulu ke Jepang sudah diberikan properti dikasih intensif pula. Gimana nderrr.. https://t.co/N1Ff6hig8C,Indonesia,2,1,20,Jumianto_RK,Pemerintah Jepang menawarkan intensif sekitar Rp  juta bagi siapa saja yang mau tinggalmenetap di Jepang  ke Jepang sudah diberikan properti dikasih intensif pula Gimana nderrr,pemerintah jepang menawarkan intensif sekitar rp  juta bagi siapa saja yang mau tinggalmenetap di jepang  ke jepang sudah diberikan properti dikasih intensif pula gimana nderrr,pemerintah jepang menawarkan intensif sekitar rp juta bagi siapa saja yang mau tinggalmenetap di jepang ke jepang sudah diberikan properti dikasih intensif pula bagaimana nderrr,"['pemerintah', 'jepang', 'menawarkan', 'intensif', 'sekitar', 'rp', 'juta', 'bagi', 'siapa', 'saja', 'yang', 'mau', 'tinggalmenetap', 'di', 'jepang', 'ke', 'jepang', 'sudah', 'diberikan', 'properti', 'dikasih', 'intensif', 'pula', 'bagaimana', 'nderrr']","['pemerintah', 'jepang', 'menawarkan', 'intensif', 'rp', 'juta', 'tinggalmenetap', 'jepang', 'jepang', 'properti', 'dikasih', 'intensif', 'nderrr']",pemerintah jepang menawarkan intensif rp juta tinggalmenetap jepang jepang properti dikasih intensif nderrr,0,positive
1897,2025-02-23 13:08:26+00:00,1,@NenkMonica Sampai mati rakyat Indonesia selalu jadi kacung karena mental pejabat nya penjilat cukong. Rakyat lebih dihargai di negara lain drpd negaranya sendiri #KaburAjaDulu #IndonesiaGelap,Godric Gallow,0,0,0,white_lyly,Sampai mati rakyat Indonesia selalu jadi kacung karena mental pejabat nya penjilat cukong Rakyat lebih dihargai di negara lain drpd negaranya sendiri,sampai mati rakyat indonesia selalu jadi kacung karena mental pejabat nya penjilat cukong rakyat lebih dihargai di negara lain drpd negaranya sendiri,sampai mati rakyat indonesia selalu jadi kacung karena mental pejabat nya penjilat cukong rakyat lebih dihargai di negara lain drpd negaranya sendiri,"['sampai', 'mati', 'rakyat', 'indonesia', 'selalu', 'jadi', 'kacung', 'karena', 'mental', 'pejabat', 'nya', 'penjilat', 'cukong', 'rakyat', 'lebih', 'dihargai', 'di', 'negara', 'lain', 'drpd', 'negaranya', 'sendiri']","['mati', 'rakyat', 'indonesia', 'kacung', 'mental', 'pejabat', 'penjilat', 'cukong', 'rakyat', 'dihargai', 'negara', 'drpd', 'negaranya']",mati rakyat indonesia kacung mental pejabat penjilat cukong rakyat dihargai negara drpd negaranya,-4,negative
1898,2025-02-23 13:07:41+00:00,2,@SumitroYoel @lwastuargo Dah daftar #KaburAjaDulu,JKT-TGSL,0,1,0,dadimdum,Dah daftar,dah daftar,deh daftar,"['deh', 'daftar']","['deh', 'daftar']",deh daftar,-2,negative
1899,2025-02-23 13:07:22+00:00,0,@NandaaWeb3 Share aja bang buka kesempatan buat yg gak bisa #KaburAjaDulu,,0,0,0,goldaxex,Share aja bang buka kesempatan buat yg gak bisa,share aja bang buka kesempatan buat yg gak bisa,share saja bang buka kesempatan buat yang gak bisa,"['share', 'saja', 'bang', 'buka', 'kesempatan', 'buat', 'yang', 'gak', 'bisa']","['share', 'bang', 'buka', 'kesempatan']",share bang buka kesempatan,0,positive
